mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_copy_X,param_fit_intercept,param_positive,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.007816410064697266,0.0032370097336716047,0.005746793746948242,0.003757968241727734,True,True,False,"{'copy_X': True, 'fit_intercept': True, 'positive': False}",-0.5409982788900908,-0.4987168729414743,-0.5048073940245835,-0.5200183018667757,-0.5507090339690444,-0.5230499763383937,0.020105958390517376,1
0.02162337303161621,0.01704355907688086,0.005104541778564453,0.0019840618983308837,False,True,False,"{'copy_X': False, 'fit_intercept': True, 'positive': False}",-0.5409982788900908,-0.4987168729414743,-0.5048073940245835,-0.5200183018667757,-0.5507090339690444,-0.5230499763383937,0.020105958390517376,1
0.009265756607055664,0.0012083855341179933,0.006063222885131836,0.0016596192584276866,True,False,False,"{'copy_X': True, 'fit_intercept': False, 'positive': False}",-0.6174209609706197,-0.5828311872261285,-0.5831427194465866,-0.6405967606312709,-0.6248401268855592,-0.609766351032033,0.023111238547077185,3
0.00946636199951172,0.0021785487947318313,0.005888509750366211,0.0008184727709239067,False,False,False,"{'copy_X': False, 'fit_intercept': False, 'positive': False}",-0.6174209609706197,-0.5828311872261285,-0.5831427194465866,-0.6405967606312709,-0.6248401268855592,-0.609766351032033,0.023111238547077185,3
0.006487274169921875,0.0016699616282215477,0.0024544239044189454,7.816401034800353e-05,True,True,True,"{'copy_X': True, 'fit_intercept': True, 'positive': True}",-0.6678905004347533,-0.6323595379284538,-0.6473073413611293,-0.6410197665941405,-0.6724836686625247,-0.6522121629962003,0.015493211038323686,5
0.012066364288330078,0.00041253756272083926,0.004643058776855469,0.0005475034740315484,False,True,True,"{'copy_X': False, 'fit_intercept': True, 'positive': True}",-0.6678905004347533,-0.6323595379284538,-0.6473073413611293,-0.6410197665941405,-0.6724836686625247,-0.6522121629962003,0.015493211038323686,5
0.012882757186889648,0.0007429624137816396,0.005242919921875,0.0022182819692847886,True,False,True,"{'copy_X': True, 'fit_intercept': False, 'positive': True}",-0.6679695959737688,-0.6327185153176464,-0.6474536105795502,-0.6414546601388498,-0.6726058536550825,-0.6524404471329796,0.015377312724534919,7
0.014113330841064453,0.003227237827245638,0.004491853713989258,0.0004985461764709598,False,False,True,"{'copy_X': False, 'fit_intercept': False, 'positive': True}",-0.6679695959737688,-0.6327185153176464,-0.6474536105795502,-0.6414546601388498,-0.6726058536550825,-0.6524404471329796,0.015377312724534919,7
